ID,Prediction
497,0.1904541878683388
498,0.1936555481389949
499,0.13007832445786568
500,0.08326227548959535
501,0.3200521254332947
502,0.1943831659919878
503,0.1440048934499727
504,0.043731073670885225
505,0.16939972514734009
506,0.14173364818920156
507,0.17614485327260007
508,0.12255791847378429
509,0.4020171043396347
510,0.07104711209038009
511,0.16770321384084866
512,0.05033406901614509
513,0.17521694337975946
514,0.17313036827067022
515,0.3079043780994247
516,0.20153604716845866
517,0.11120675819412448
518,0.2720008177769259
519,0.14027940365334887
520,0.1533318634613946
521,0.23326206278223474
522,0.18995828838903267
523,0.1258003121119258
524,0.2547876203642079
525,0.11279466913186834
526,0.10572995050659172
527,0.22784063650017414
528,0.050212964087399566
529,0.13233177069485969
530,0.3077308288212658
531,0.12783059297938223
532,0.22234101796382705
533,0.39089863936339725
534,0.02864639714502721
535,0.10087503391342521
536,0.2307339811973403
537,0.17701835965609355
538,0.360584340560468
539,0.1161766647935383
540,0.10341396325233751
541,0.16999097452327527
542,0.18383879114050936
543,0.04811972158269207
544,0.09461914071324533
545,0.051940005553240506
546,0.24831526948972343
547,0.09302525331385324
548,0.2131517412176531
549,0.1839913543206876
550,0.16923380551289993
551,0.18248815205046579
552,0.27986416299150624
553,0.261229455296888
554,0.17332871005968536
555,0.22783587610272088
556,0.21115290647186305
557,0.1671472457654904
558,0.199722591652078
559,0.11472378433608135
560,0.4016995643159604
561,0.1811380888773401
562,0.14324713578113643
563,0.36348246426495745
564,0.05667423121423537
565,0.38519144028640684
566,0.04757995944369472
567,0.2827063638978196
568,0.16779152484997548
569,0.032430460570342545
570,0.10109914253506264
571,0.1973785442145948
572,0.2297317138392673
573,0.3997026380238558
574,0.07415884849962638
575,0.42927660080912233
576,0.04424986006837245
577,0.1773902517388986
578,0.15137499207491212
579,0.22078181658685792
580,0.13226216119765768
581,0.2324743769629274
582,0.05753404038205976
583,0.2026598074370965
584,0.32663100037638865
585,0.2698265189716415
586,0.12184842144487823
587,0.1521522150560397
588,0.15924184165103003
589,0.06791918691932179
590,0.10953979788674945
591,0.1225264689905313
592,0.34242037600111075
593,0.03901817942547255
594,0.12358309010195767
595,0.07085244234522378
596,0.06903684295160238
597,0.032772815738100834
598,0.17269549403953607
599,0.4219643688794431
600,0.24563267679884399
601,0.15867224835756769
602,0.16886569353214545
603,0.19662045421616095
604,0.3315355605259141
605,0.1790648496216722
606,0.27629886341242504
607,0.08770814130317307
608,0.08341389842619651
609,0.09867688800533701
610,0.12448236661796326
611,0.2789127864375666
612,0.16295505613415137
613,0.3816416445049599
614,0.14921023343727166
615,0.22684028505970327
616,0.19311005948812457
617,0.0899911249771359
618,0.1764375896341092
619,0.44031908413005316
620,0.053356145167758835
621,0.10691729164633379
622,0.4260135335481759
623,0.04789466801188778
624,0.27184442669184117
625,0.2037850965074984
626,0.1528407499544544
627,0.1373851111611048
628,0.038200634920764386
629,0.04183913114267472
630,0.27857710768525107
631,0.2607778050614272
632,0.2139900038850611
633,0.4216334669004304
634,0.3914107242181492
635,0.23737895612391643
636,0.14932085795335312
637,0.039438731180283786
638,0.04457885187984795
639,0.23382855612415873
640,0.1753291821562573
641,0.20663934031714576
642,0.25800804887708195
643,0.33150694217790405
644,0.2068338742428687
645,0.18089260835349463
646,0.1414399865580489
647,0.30672097245069885
648,0.21914535915558075
649,0.11096359214178843
650,0.02820007995710281
651,0.10173331725052542
652,0.0832384497767895
653,0.2155997374910128
654,0.1979545541849616
655,0.24439809006653201
656,0.38496604877597346
657,0.1482279984498536
658,0.3097935292094562
659,0.17768589889168282
660,0.26894823074748914
661,0.33683779592084234
662,0.16807321639613548
663,0.16569866362539254
664,0.15368790486752373
665,0.03379907241478404
666,0.23262924304279917
667,0.27434389138997894
668,0.17545209682619006
669,0.20109106264334076
670,0.23165584222971308
671,0.03284622876952197
672,0.09042981670299616
673,0.08215890784076253
674,0.01899081050884817
675,0.05510226418846942
676,0.06359537614117412
677,0.12190085476871058
678,0.1405082566216983
679,0.08507513259794013
680,0.16472996104301366
681,0.13432392897049208
682,0.11238546657345508
683,0.29694038009857454
684,0.16216638522003957
685,0.12005558408195324
686,0.18676359359691
687,0.24099801407803334
688,0.44143007336295503
689,0.16590273538516556
690,0.16176011954155903
691,0.12140402425120818
692,0.3914774978822956
693,0.1767904425302734
694,0.17334493064827508
695,0.1583731636442305
696,0.10809225775539864
697,0.28864894993937723
698,0.2337627515627656
699,0.16873312339289537
700,0.17212906045452991
701,0.23487278232425143
702,0.12600438354874938
703,0.06547500467317854
704,0.1102044886709725
705,0.5314021051339713
706,0.1784440501914503
707,0.24891130726882355
708,0.48931229133562665
709,0.20447458237443653
710,0.15314876747563103
711,0.09562143290162799
712,0.1269637353683367
713,0.3094607106824789
714,0.11304061248568335
715,0.14787704075540656
716,0.24298444862160629
717,0.1374347109772643
718,0.16125279686415886
719,0.21409774756882943
720,0.15219623861976353
721,0.15345584106920562
722,0.1758749772418709
723,0.1545925814469743
724,0.07218575960679376
725,0.04370913380200061
726,0.15503891347122595
727,0.6765545737062557
728,0.3136986928173985
729,0.15768044852308016
730,0.17659713273343072
731,0.23782332046747523
732,0.2970538808878838
733,0.13245288225868682
734,0.17179051407892723
735,0.32568089334730227
736,0.11162734896685365
737,0.12578409132749116
738,0.12269416975955715
739,0.06379181903720291
740,0.03623546800852039
741,0.11041620133116747
742,0.16635934132868294
743,0.17205466099540453
744,0.06220113995556296
745,0.13155550349324843
746,0.08584758750507303
747,0.09878559773801347
748,0.08784163457091898
749,0.05503549992073708
750,0.18169214033347766
751,0.16027913213427436
752,0.19282873748282275
753,0.17324091859035715
754,0.18872903364960214
755,0.22804376667273907
756,0.1867559731419859
757,0.13819282458230875
758,0.28682895154832244
759,0.21002667104026504
760,0.09455908075533419
761,0.21288758475131034
762,0.2511638108753198
763,0.3554480428554123
764,0.3671120217115978
765,0.12212783914702087
766,0.1095140317940825
767,0.02527340249389013
768,0.20643716737617082
769,0.17279946499375645
770,0.2537348110987295
771,0.12403701904563397
772,0.3423574526361839
773,0.1277619413144953
774,0.1030445682270955
775,0.27501873494868645
776,0.3629684517938809
777,0.03820281617327307
778,0.10574336945893008
779,0.09664659736242535
780,0.5868381023722461
781,0.0968869110974194
782,0.34845026217333314
783,0.21412733075399562
784,0.03779029473590463
785,0.15806096852366475
786,0.22054149883464888
787,0.11550863895872472
788,0.08870468687332145
789,0.20423998956474212
790,0.0672964353791478
791,0.15395935695931237
792,0.2626522837410472
793,0.11393226837843408
794,0.15191187565693962
795,0.10007970821632586
796,0.4086381956852953
797,0.18001183003607057
798,0.1949286454762461
799,0.25503269850762855
800,0.206966452966134
801,0.09786401666793335
802,0.1750958200748596
803,0.2140023879579788
804,0.30450774126126495
805,0.1705498184327846
806,0.30272610890371066
807,0.1820649976979663
808,0.1673961483831133
809,0.2022583178304592
810,0.029817482603123825
811,0.0415167117712729
812,0.26523569250136253
813,0.234969097469848
814,0.23073398037117865
815,0.17573381303039248
816,0.2990355177103563
817,0.3134753132608622
818,0.15431697064885516
819,0.13041779971833065
820,0.2617272733993826
821,0.17116015417903932
822,0.14694915209670908
823,0.1736206123718613
824,0.17598651299621706
825,0.170252289865292
826,0.2663399981381176
827,0.16785672055051554
828,0.09784914068169522
829,0.10136902009537031
830,0.1485589112274749
831,0.20751668691177894
832,0.12375855875864689
833,0.1911274574803532
834,0.08934649721496933
835,0.2939926809514842
836,0.10407355599404479
837,0.04807393404273346
838,0.1863859518125555
839,0.14844256023944918
840,0.021718892107924034
841,0.09263272927240923
842,0.03293968076351496
843,0.07672126627943872
844,0.14160496774695913
845,0.12685790130375227
846,0.04757996911705623
847,0.10126096563949258
848,0.18487539098228786
849,0.22859754087680156
850,0.16343496416403908
851,0.3026469587767948
852,0.14357327470768821
853,0.21583432160353522
854,0.11530455757365995
855,0.13583925067359776
856,0.17972763788551877
857,0.14307679534761467
858,0.021901306287342617
859,0.21091832113325365
860,0.22333755918895382
861,0.12547318922725387
862,0.21677176080455068
863,0.04373107058057037
864,0.2849331174557051
865,0.18728046221482847
866,0.13132282675783602
867,0.16273759367263294
868,0.05282688258416251
869,0.17508246009762995
870,0.14750418771793822
871,0.13741182258898565
872,0.083701902207476
873,0.1955672175599766
874,0.10676662296961283
875,0.33387482593667317
876,0.2525561209455897
877,0.14547289962741547
878,0.29523718432756474
879,0.34439537210100896
880,0.22507891299875
881,0.22491868865968673
882,0.2687927684693716
883,0.14498180227202942
884,0.028428013763277877
885,0.13119978384212255
886,0.06807843891788795
887,0.14310026888960192
888,0.2518975341177848
889,0.29691560308731113
890,0.14154965910536502
891,0.17848407908813466
892,0.16877861876123587
893,0.14319277125460994
894,0.10102475665039033
895,0.3512777993347089
896,0.18662054125238692
897,0.17813126082711178
898,0.07979197829590519
899,0.0609471133860583
900,0.06166043643956395
901,0.15322505953184207
902,0.12989555190411134
903,0.2661883895595036
904,0.1780406669120362
905,0.15613556296262562
906,0.127758127739484
907,0.09053567668496947
908,0.17192211957974066
909,0.38173538867062895
910,0.5624650022111295
911,0.037778445289387154
912,0.04635641562333636
913,0.13919703305026354
914,0.24145192984347266
915,0.14997983854024713
916,0.18430033638643667
917,0.050418936590842664
918,0.20813083111040376
919,0.19366125791529423
920,0.257474020456969
921,0.18644123579684194
922,0.08236871329849219
923,0.30304749014310567
924,0.28591345588839884
925,0.12293278304439241
926,0.41419776236938655
927,0.11360516013190154
928,0.5796676966910911
929,0.31953304027999724
930,0.1742795063316962
931,0.39007152668508654
932,0.1827863126564243
933,0.05492965836405575
934,0.11823507572758667
935,0.48200550141247306
936,0.17168560659201132
937,0.09399167450571504
938,0.4103299944536584
939,0.17704029332475363
940,0.2656610308028587
941,0.19729938865683938
942,0.0434259193154273
943,0.20214101828651254
944,0.3707854263815765
945,0.11151287265264152
946,0.09458674961160832
947,0.17317041596698193
948,0.0324075581272483
949,0.2760118227974462
950,0.21147619721071698
951,0.3530458372329174
952,0.24520354728882882
953,0.17065566996038337
954,0.24583555073430774
955,0.33806130330539425
956,0.08638258910088172
957,0.1887118763772254
958,0.1727346134920623
959,0.10793577837302333
960,0.3281091323055456
961,0.48623805888068367
962,0.13093851280046437
963,0.0407232925550887
964,0.03205755727630443
965,0.16790691006045985
966,0.04156354696006887
967,0.20419324870474065
968,0.2984815646492557
969,0.2483364111004712
970,0.22301427407093305
971,0.2518065596265892
972,0.18927642349183835
973,0.16430826400834098
974,0.05631374147464395
975,0.3804906182558339
976,0.26309671025780884
977,0.21678605778838558
978,0.2396000361103523
979,0.12035311961106336
980,0.22769855776791767
981,0.2759879566340226
982,0.10179175903637842
983,0.22054148823802838
984,0.2537362804088735
985,0.17390088937648854
986,0.12409329091631324
987,0.16603631085867357
988,0.2626761326997254
989,0.24760863918886997
990,0.1982835340772224
991,0.1997235605428514
992,0.08032695606976725
993,0.0957275731611993
994,0.14141233901642336
995,0.27469484698017266
996,0.2038137085399743
997,0.23901061789007355
998,0.07017547574955482
999,0.11794708270735083
1000,0.2486652588669225
1001,0.1899907126058522
1002,0.4747101755364709
1003,0.060099323057525904
1004,0.019243529335742533
1005,0.19304999082617608
1006,0.2233547451971829
1007,0.22714163009879057
1008,0.3755069024639119
1009,0.10153495030438008
1010,0.13883330158797
1011,0.16624318836885998
1012,0.07728104513629029
1013,0.1088655736858136
1014,0.17089503754927432
1015,0.12775813420578663
1016,0.07746605530414914
1017,0.33664610979508447
1018,0.17724246381139455
1019,0.2626026955349383
1020,0.3822493485950678
1021,0.13290300521953655
1022,0.22562726161129798
1023,0.21662870779937424
1024,0.20949740178757248
1025,0.03647768028120848
1026,0.22012283540483749
1027,0.13166804784303526
1028,0.19160713698179485
1029,0.22402799309456267
1030,0.10795486245092199
1031,0.03072233680141168
1032,0.22827740626420284
1033,0.1543169699229116
1034,0.3714005212803793
1035,0.1339472250371681
1036,0.13834638622089993
1037,0.16643296196917234
1038,0.20947371093062014
1039,0.3285210855434114
1040,0.11676553649354836
1041,0.09022384920953343
1042,0.18758754526266347
1043,0.2278902120768327
1044,0.15461957901488677
1045,0.11958292894940155
1046,0.160412641744785
1047,0.381633187320749
1048,0.04767818971709747
1049,0.157802518116054
1050,0.10818660939177044
1051,0.22012283778741606
1052,0.10490321636501443
1053,0.26583936488401555
1054,0.10492705004702255
1055,0.3559134445143427
1056,0.09968333341473265
1057,0.14147335254278354
1058,0.20235749666156064
1059,0.2814447235306471
1060,0.357689103310343
1061,0.19919713709640627
1062,0.18337532021009104
1063,0.2359723242475007
1064,0.2308970558566047
1065,0.3354521555848729
1066,0.4135208624795762
1067,0.1996386642425362
1068,0.09685354277212857
1069,0.28936371693834256
1070,0.11881297985387203
1071,0.03284907480018467
1072,0.17021753968708628
1073,0.05140404405860913
1074,0.03018272593413085
1075,0.7739878840958058
1076,0.2067995436175553
1077,0.16621741733259032
1078,0.14299155908318711
1079,0.2993216099272921
1080,0.13548830963163375
1081,0.17139854818924186
1082,0.1309985855860371
1083,0.08540700761916305
1084,0.2746366565170041
1085,0.1575421560471352
1086,0.27463476256805447
1087,0.07377070734058808
1088,0.07086020109141036
1089,0.23074447742593637
1090,0.29694037914113786
1091,0.2517321548947548
1092,0.21618622675074833
1093,0.028539599203537106
1094,0.21764910075875296
1095,0.20027188826893597
1096,0.10267360464179742
1097,0.187831653386384
1098,0.460352169711628
1099,0.2927501039156124
1100,0.19400362757799794
1101,0.3259510544987344
1102,0.14410132089647243
1103,0.23237710814747994
1104,0.1712440635337863
1105,0.07739167974224148
1106,0.1595591170334665
1107,0.04934514792733196
1108,0.11636882008897266
1109,0.15812774562841414
1110,0.07193780618883898
1111,0.13281776064115128
1112,0.34396719596139486
1113,0.19011946102730334
1114,0.3366070183806158
1115,0.1304760035479802
1116,0.16637285504112828
1117,0.10652153006156333
1118,0.3862220117618457
1119,0.27477398768457145
1120,0.3181445494369414
1121,0.22341575998074434
1122,0.4124299063299747
1123,0.19951374512419529
1124,0.16821055914788904
1125,0.3259176755522589
1126,0.2759920758171036
1127,0.26908363648093947
1128,0.12074315221136947
1129,0.2693878355941946
1130,0.06915223912604722
1131,0.35900226769991356
1132,0.4508701302484094
1133,0.15276540262997626
1134,0.1093576691492495
1135,0.2985320015694618
1136,0.08947939686318138
1137,0.05656323760153674
1138,0.31588060033230075
1139,0.23814947804957964
1140,0.2369564953613299
1141,0.3019279157918728
1142,0.42394414031540906
1143,0.17180494656602885
1144,0.13566855965391542
1145,0.13093851135542595
1146,0.2259533893963835
1147,0.13323772534592895
1148,0.16927479391011604
1149,0.12802798236777155
1150,0.07214093670008252
1151,0.19564101392867245
1152,0.08350068494138867
1153,0.07427328143198308
1154,0.12465402747308243
1155,0.10375218163292285
1156,0.046517599246177925
1157,0.33138106516516674
1158,0.21055308784124402
1159,0.16785388622467992
1160,0.1478503417059043
1161,0.061311399728300735
1162,0.10817704192904187
1163,0.11057773089759695
1164,0.13843604449086322
1165,0.10866531006938755
1166,0.0818365935636513
1167,0.06330641633190183
1168,0.15601922372765573
1169,0.11946051086515076
1170,0.17556977760942766
1171,0.11175319777165554
1172,0.1738885035053565
1173,0.15561115675239914
1174,0.18229865494199787
1175,0.22076274204965807
1176,0.10833438905969751
1177,0.07372875386788018
1178,0.13483317918387897
1179,0.0354897178605951
1180,0.2411391354881691
1181,0.16772418520670046
1182,0.11207647748217403
1183,0.06806699257893352
1184,0.1119391622674633
1185,0.5892155263327483
1186,0.11730815314012026
1187,0.2293601233375395
1188,0.32669296176152357
1189,0.2964721369011332
1190,0.20059172565161404
1191,0.2596187649406256
1192,0.27816893834771994
1193,0.15971171181600236
1194,0.1982053536530761
1195,0.16197850197443697
1196,0.1660886907087036
1197,0.21043675178044832
1198,0.22025349757810417
1199,0.24895612654220653
1200,0.2521965963484118
1201,0.3344829603588298
1202,0.32080806155210945
1203,0.22132251296569994
1204,0.30152453151441505
1205,0.3474508236406549
1206,0.026845942462941953
1207,0.38481155206045115
1208,0.1107585559342824
1209,0.045878291605006755
1210,0.296438771621047
1211,0.22495493776158426
1212,0.30432728478358206
1213,0.044249860168702616
1214,0.21559687840812725
1215,0.17866912187431205
1216,0.10453737304353879
1217,0.18709737281799382
1218,0.2465373198617354
1219,0.2029153669723386
1220,0.029183315232804975
1221,0.2689091153190314
1222,0.4485613953717425
1223,0.13335981736707658
1224,0.13596896318821763
1225,0.2370594723024409
1226,0.1479151957520777
1227,0.18959590862700335
1228,0.11187145660217528
1229,0.17621252071380497
1230,0.3024366649859949
1231,0.15834391833091746
1232,0.1911585181499722
1233,0.28493311281566736
1234,0.08815444572535118
1235,0.3863879270042251
1236,0.04152721416601023
1237,0.20246050319651968
1238,0.22238583027925624
1239,0.1388842457346506
1240,0.19438603561482767
1241,0.19644683649796604
1242,0.1782437597523913
1243,0.11443739717951754
1244,0.23566657732269516
1245,0.15780346496572692
1246,0.1848935131669017
1247,0.09055189041128912
1248,0.14549485999027542
1249,0.15532115068407062
1250,0.04336582945008703
1251,0.19486474659915398
